Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2020,10,20,5561.55,5408.63,5322.83,5265.67,5190.58,5142.02,5137.38,5147.09,5099.82,5155.32,5257.25,5368.76,5356.83,5448.9,5493.32,5575.22,5525.3,5372.14,5182.12,5138.57,5093.05,5115.78,5185.2,5185.19,5170.08,5195.6,5204.7,5261.35,5376.79,5494.05,5645.49,5907.21,6217.47,6379.16,6654.48,6794.3,6921,7070.77,7170.11,7004.3,6864.38,6713.44,6507.73,6336.56,6127.24,5995.75,5935.23,5730.55
2020,10,21,5477.23,5311.04,5228.33,5123.3,5057.42,5073.01,5021.31,5064.89,5096.98,5159.5,5270.08,5385.17,5462.9,5587.86,5686.03,5761.83,5566.75,5434.21,5420.41,5325.88,5172.78,5107.44,5176,5285.99,5393.09,5567.72,5735.38,5972.4,6106.47,6169.84,6332.81,6449.37,6565.34,6646.37,6833.06,6879.05,7016.72,7073.04,7164.88,6973.64,6846.8,6717.72,6530.59,6367.42,6172.23,6033.27,5913.73,5701.48
2020,10,22,5485.05,5375.71,5261.62,5159.38,5140.51,5086.52,5065,5097.3,5072.8,5101.56,5191.68,5344.26,5444.17,5635.36,5780.19,5943.83,6029.25,6049.48,5900.83,5854.68,5774.23,5766.55,5785.12,5710.95,5790.41,5778.3,5838.51,5806.67,5678.63,5718.7,5937.5,6093.48,6304.09,6441.73,6682.77,6872.59,7025,7137.89,7265.7,7106.83,6977.69,6856.27,6660.88,6450.58,6245.15,6093.51,5994.64,5778.04
2020,10,23,5583.7,5408.99,5305.65,5214.1,5114.98,5087.12,5093.68,5101.5,5120.3,5167.03,5262.54,5376.96,5472.6,5661.3,5879.87,6118.3,6111.11,5965.56,5767.85,5552.38,5566.24,5618.31,5527.26,5656.39,5693.97,5472.43,5399.44,5551.21,5732.57,5826.28,5899.41,6077.7,6321.88,6501.44,6661.28,6846.28,6901.16,6956.8,7044.08,6899.03,6829.54,6722.42,6538.65,6402.45,6254.59,6100.38,6016.29,5837.95
2020,10,24,5624.6,5468.91,5345.83,5284.79,5233.46,5183.38,5118.65,5148.23,5157.85,5180.66,5232.01,5211.54,5173.83,5233.67,5332.51,5311.62,5323.41,5452.32,5375.81,5594.54,5741.65,5736.22,5777.08,5697.96,5589.4,5739.36,5791.71,5899.24,5960.95,6040.79,6138.46,6302.14,6376.42,6454.06,6554.68,6628.02,6677.86,6716.57,6721.54,6582.8,6479.15,6351.09,6200.24,6053.82,5951.94,5837.99,5776.12,5612.72
2020,10,25,5439.39,5267.86,5167.01,5078.59,5015.84,4986.99,4964.61,4944.53,4957.46,4916.43,4958.66,4931.87,4898.74,4804.05,4793,4816.41,4812.81,4762.2,4659.25,4745.16,4858.92,4896.01,4928.49,5084.94,5213.37,5297.47,5482.56,5902.3,6136.25,6265.07,6204.27,6120.12,6100.68,6208.53,6438.8,6653.28,6799.02,6898.55,6943.83,6755.94,6647.62,6559.87,6348.65,6217.7,6093.03,5980.32,5856.47,5652.12
2020,10,26,5454.41,5322.16,5190,5166.46,5091.02,5064.65,5055.03,5074.02,5057.8,5133.98,5222.96,5358.23,5438.94,5657.76,5859.15,6023.35,6006.12,6104.62,6036.29,5977.77,5763.32,5534.04,5365.44,5365.32,5413.74,5496.76,5634.3,5839.97,5964.07,6065.03,6300.31,6401.2,6598.57,6853.6,7124.85,7204.6,7312.59,7364.18,7478.64,7339.06,7211.72,7004.92,6726.75,6520.1,6306.05,6168.91,6058.99,5837.79
2020,10,27,5602.93,5436.9,5315.8,5284.83,5182.24,5150.9,5129.96,5098.33,5102.58,5146.29,5254.41,5369.92,5435.8,5666.19,5932.25,6163.59,6168.29,6154.26,6003.56,6113.58,6023.86,6116.35,6099.5,6240.93,6061.59,5980.09,6192.21,6262.2,6401.66,6673.96,6832.75,6855.49,6989.38,7023.82,7120.94,7151.23,7165,7138.81,7151.36,6973.98,6850.3,6732.78,6518.98,6417.69,6214.32,6080.07,5942.87,5724.29
2020,10,28,5527.79,5365.15,5272.34,5175.72,5115.72,5061.23,5034.44,5050.64,5059.11,5133.51,5213.77,5346.77,5422.08,5610.8,5729.04,5806.9,5681.04,5557.61,5604.48,5744.41,5693.49,5340.71,5063.22,5088.13,5501.47,5525.33,5696.62,5784.75,6056.88,6653.84,6883.85,6736.4,6560.44,6551.56,6839.15,7046.76,7131.23,7195.6,7315.87,7164.8,7062.38,6915.79,6702.97,6533.41,6338.46,6208.7,6061.58,5859.06
2020,10,29,5675.5,5521.74,5410.81,5307.92,5231.65,5217.61,5219.48,5205.76,5196.75,5263.69,5356.93,5502.55,5549.51,5686.04,5781.56,5769.29,5653.13,5467.79,5260.17,5227.85,5169.54,5138.2,5103.68,5116.21,5125.89,5187.58,5286.69,5522.15,5723.64,5825.33,5939.42,6150.7,6465.15,6783.8,7131.36,7332.05,7396.55,7468.53,7646.61,7526.71,7431.56,7256.77,7001.02,6775.47,6532.57,6371.47,6211.28,5974.25
2020,10,30,5739.06,5575.79,5424.99,5316.11,5255.63,5251.11,5227.18,5227.89,5245.47,5291.18,5379.9,5533.09,5567.5,5710.52,5819.55,5878.08,5695.78,5530.93,5412.99,5331.95,5280.4,5251.68,5230.71,5280.37,5284.21,5353.97,5418.21,5498.22,5631.37,5819.59,6032.35,6313.51,6631.17,6937.56,7250.3,7348.78,7304.25,7285.51,7461.95,7362.93,7252.8,7160.46,6927.04,6741.41,6593.03,6487.85,6368.65,6135.65
2020,10,31,5918.02,5728.05,5617.91,5503.18,5412.38,5386.69,5365.44,5371.67,5350.15,5375.18,5399.69,5384.76,5378.33,5363.19,5396.97,5364.73,5427.27,5394.44,5382.31,5341.98,5256.05,5233.72,5290.68,5377.46,5463.15,5515.23,6006.85,6048.71,6186.97,6451.93,6727.6,6804.53,6805.73,6748.11,6795.96,6734.2,6779.79,6828.45,6938.86,6843.91,6750.42,6619.23,6417.36,6277.61,6164.18,6081.59,6016.65,5850
2020,11,01,5485.36,5381.61,5291.12,5208.59,5150.44,5100.87,5147.47,5129.43,5120.65,5097.96,5055.18,4975.54,4896.92,4852.53,4750.5,4631.28,4565.15,4476.34,4442.16,4409.26,4373.07,4328.5,4367.36,4414.68,4484.29,4582.73,4684.87,4850.71,5099.19,5403.56,5730.01,6108.85,6398.33,6821.55,7027.93,7157.94,7262.72,7409.21,7279.77,7144.75,6937.76,6710.72,6524.2,6343.87,6208.46,6073.63,5850.7,
2020,11,02,5641.08,5469.87,5351.62,5304.64,5262.26,5224.37,5163.62,5149.57,5168.65,5245.43,5307.01,5465.54,5471.97,5660.24,5819.72,5913.26,5832.71,5687.14,5586.27,5610.63,5648.26,5646.49,5673.84,5678.42,5752.89,5768.87,5818.32,5660.53,5882.68,6205.56,6377.56,6475.35,6739.68,6962.32,7191.7,7314.16,7414.81,7474.45,7534.23,7398.54,7310.31,7086.79,6887.41,6663.55,6441.01,6299.96,6137.02,5917.35
2020,11,03,5728.16,5573.47,5440.69,5313.1,5311.28,5267.14,5222.14,5232.13,5237.08,5275.41,5324.02,5483.87,5548.83,5686.75,5795.89,5826.44,5684.14,5508.07,5288.24,5194.6,5135.84,5184.11,5185.14,5174.26,5188.11,5246.82,5241.64,5314.42,5447.11,5580.39,5807.71,6053.22,6396.46,6658.02,6925.2,7092.07,7180.32,7201.62,7390.53,7261.12,7162.82,6962.52,6760.78,6592.95,6413.66,6241.88,6075.94,5846.72
2020,11,04,5648.32,5451.3,5327.53,5244.47,5202.23,5172.13,5163.07,5176.88,5180.15,5213.26,5301.9,5380.43,5453.4,5610.51,5689.63,5663.54,5477.42,5290.88,5226.79,5202.12,5151.24,5118.01,5068.88,5048.52,5102.18,5136.75,5190.55,5295.41,5448.47,5598.77,5819.71,6060.03,6393.93,6724.19,7035.79,7196.15,7282.89,7341.38,7406.77,7303.51,7150.35,6949.05,6767.14,6576.19,6448.13,6263.36,6108.83,5917.71
2020,11,05,5665.81,5502.03,5365.46,5266.57,5216.89,5226.02,5195.45,5183.87,5223.01,5264.91,5316.54,5426.64,5466.38,5630.49,5729.56,5813.68,5629.01,5538.48,5356.64,5319.41,5291.56,5258.07,5269.63,5438.07,5661.53,5835.43,5995.71,6085.19,6252.96,6512.42,6778,7226.23,7382.97,7422.7,7725.57,7771.82,7877.72,7843.9,7956.16,7873.08,7776.89,7576.92,7241.73,6984.81,6743.7,6502.94,6334.35,6086.33
2020,11,06,5853.62,5641.12,5485.11,5442.43,5375.26,5285.44,5240.89,5250.62,5271.59,5336.43,5427.23,5482.74,5490.76,5622.48,5688.86,5734.9,5540.99,5368.7,5195.78,5112.12,4981.23,4971.58,4979.3,5001.79,5023.01,5078.81,5128.33,5226.63,5373.39,5607.41,5787.48,6049.04,6437.64,6724.66,6927.76,7022.63,7064.26,7095.7,7250.72,7161.51,7061.64,6922.19,6716.89,6605.54,6460.88,6297.4,6155.29,5980.51
2020,11,07,5762.87,5598.35,5504.9,5421.22,5335.07,5262.87,5240.4,5213.4,5230.26,5270.66,5234.17,5244.51,5194.34,5195.58,5153.29,5095.61,5072.56,5038.22,4991.1,5061.16,5113.53,5118.08,5039.27,4917.22,5017.29,5019.9,4983.92,5117.3,5202.91,5418.03,5556.57,5819.59,5968.15,6227.04,6413.03,6525.05,6650.47,6742.25,6882.15,6768.71,6700.64,6580.78,6391.01,6263.25,6108.43,6093.3,5983.82,5779.49
2020,11,08,5597.2,5497.3,5396.54,5299.3,5198.34,5132.43,5121.61,5145.98,5116.6,5136.16,5132.94,5115.03,5012.29,5041.17,5010.46,5077.75,5125.99,5296.82,5394.97,5445.9,5442.78,5393.69,5339.48,5305.03,5350.06,5381.22,5412.39,5455.29,5532.3,5565.24,5480.91,5614.83,5718.21,5994.35,6251.04,6437.98,6616.12,6735.31,6901.84,6741.54,6633.99,6546.9,6370.85,6223.66,6079.51,5970.27,5876.42,5693.57
2020,11,09,5485.18,5351.05,5203.15,5114.77,5063.11,5021.68,5006.92,5029.55,5022.93,5096.05,5159.74,5286.71,5333.77,5529.33,5691.53,5746.35,5656.99,5503.06,5264.69,5241.64,5219.4,5199.21,5189.03,5165.95,5174.09,5231.16,5281.22,5326.99,5411.89,5591.44,5799.83,5920.05,6195.5,6442.29,6643.06,6859.17,6967.86,7062.74,7282.48,7156.45,7047.1,6874.04,6655.86,6488.19,6278.13,6171.98,6041.94,5798.82
2020,11,10,5575.31,5393.41,5299.37,5257.36,5194.98,5158.57,5137.51,5103.67,5118.07,5182.36,5238.96,5354.42,5430.19,5543.49,5630.86,5631.79,5452.33,5270.97,5213.63,5212.29,5199.23,5233.74,5192.4,5213.72,5182.9,5169.71,5176.95,5199.43,5300.4,5495.59,5684.75,5858.61,6115.06,6404.02,6716.58,6924.44,7059.32,7128.46,7371.34,7255.56,7103.55,6955.97,6758.17,6569.65,6364.57,6200.34,6064.49,5838.94
2020,11,11,5705.58,5501.73,5412.86,5309.14,5233.63,5211.1,5209.25,5234.81,5235.94,5269.31,5348.12,5481.18,5499.06,5604.24,5618.82,5650.46,5456.41,5495.42,5389.25,5368.8,5261.34,5142.5,5101.51,5057.51,5113.36,5187.54,5249.37,5265.8,5411.53,5529.58,5694.36,6006.75,6345.23,6691.56,6981.44,7162.92,7279.07,7328.89,7497.59,7361.76,7177.63,7026.95,6852.6,6651.82,6490.52,6370.12,6229.34,6027.39
2020,11,12,5776.71,5575.22,5449.1,5394.06,5336.28,5278.95,5265.92,5263.89,5253.03,5342.29,5414.64,5501.95,5524.56,5716.78,5829.35,5963.33,5882.56,5753.87,5596.62,5570.88,5466.43,5336.4,5236.85,5200.71,5248.77,5411.26,5476.84,5502.09,5568.09,5654.66,5890,6089.87,6471,6761.3,7054.78,7255.13,7347.88,7395.67,7594.66,7518.8,7358.24,7241.59,6971.76,6778.08,6568.92,6411.48,6257.54,6011.64
2020,11,13,5785.57,5624.64,5523.04,5433.47,5384.98,5361.78,5316.72,5293.86,5297.1,5379.07,5453.26,5564.37,5590.77,5757.13,5957.73,6138.96,6048.65,6065.47,6123.06,6051.6,6133.54,6375.28,6465.71,6354.51,6340.67,6357.89,6040.93,5618.71,5544.23,5773.94,6004.82,6283.96,6568.7,6999.75,7205.62,7238.67,7228.22,7199.65,7326.54,7224,7136.06,7013.91,6851.88,6719.36,6517.44,6393.06,6273.92,6067.46
2020,11,14,5860.22,5673.06,5564.57,5449.17,5399.1,5331.81,5326.4,5341.76,5298.77,5304.53,5298.81,5318.13,5226.76,5151.51,5160.17,5141.32,5030.49,5047.87,4996.92,4992.94,4937.2,4924.04,5001.53,5092.51,5224.34,5342.8,5486.61,5766.85,5965.32,6206.28,6454.79,6714.25,7036.43,7326.88,7584.2,7693.08,7753.52,7715.1,7833.21,7729.34,7667.94,7426.41,7217.29,6990.08,6809.04,6673.5,6504.47,6242.2
2020,11,15,6013.31,5870.02,5744.56,5673.38,5554.66,5516.16,5501.01,5437.37,5410.31,5421.06,5401.4,5358.52,5266.21,5245.12,5263.2,5277.35,5194.93,5214.62,5151.87,5202.95,5181.37,5215.86,5249.27,5369.31,5494.66,5614.23,5712.81,5890.54,6120.83,6280.11,6521,6865.87,7228.15,7491.26,7750.83,7910.91,7971.42,7966.49,8062.76,7961.46,7892.45,7671.99,7401.88,7185.07,6920.75,6701.21,6555.05,6285.23
2020,11,16,6056.2,5884.68,5758.45,5689.37,5665.72,5580.01,5565.64,5546.25,5573.36,5624.18,5676.59,5804.11,5877.7,6115.42,6346.83,6593.51,6641.46,6656.27,6684.14,6642.78,6573.16,6543.06,6515.39,6577.54,6616.5,6683.12,6604.66,6883.83,7052.91,7285.06,7597.16,7846.27,8143.59,8376.35,8587.99,8628.39,8609.26,8524.93,8664.82,8469.47,8279.6,8010.46,7787.99,7514.66,7258.93,7035.64,6838.54,6559.18
2020,11,17,6324.3,6118.42,5998.07,5889.27,5800.55,5770.95,5711.71,5682.21,5684.31,5725.37,5752.5,5885.44,5938.17,6150.75,6359.9,6408.78,6405.81,6365.79,6293.93,6413.38,6502.87,6518.47,6603.6,6834.97,6961.22,6977.38,7380.16,7593.25,7825.07,8041.93,8109.52,8159.91,8184.91,8239.21,8344.93,8244.4,8196.98,8124.63,8214.73,8036.88,7869.57,7667.82,7407.67,7172.79,6927.31,6760.34,6565.9,6311.04
2020,11,18,6087.31,5972.57,5837.62,5730.54,5698.27,5675.13,5613.78,5596.68,5605.15,5686.9,5739.15,5857.46,5899.06,6073.7,6205.4,6379.83,6398.67,6281.4,6136.53,6072.31,5964.69,5904.76,5987.7,6043.03,6091.19,6121.43,6152.15,6190.2,6473.02,6663.5,6791.18,7002.29,7290.5,7453.56,7549.08,7587.57,7613.84,7628.81,7770.54,7644.79,7490.9,7339.56,7127.2,6949.19,6785.48,6676.77,6481.04,6236.76
2020,11,19,6036.36,5881.49,5742.57,5634.4,5611.52,5555.14,5494.4,5498.31,5525.64,5556.82,5574.5,5684.06,5754.59,5925.08,6011.37,6116.96,6083.52,6060.51,6009.65,6005.83,5937.9,5791.68,5753.82,5743.11,5754.82,5692.78,5698.55,5762.83,5900.88,6083.97,6242.37,6521.6,6785.87,7097.13,7398.47,7504.83,7579.59,7624.86,7787.89,7726,7622.1,7405.83,7261.15,7006.58,6766.21,6608.16,6441.97,6209.13
2020,11,20,6004.46,5875.95,5766.78,5667.21,5613.34,5569.89,5546.34,5531.96,5508.65,5585.15,5613.16,5722.73,5742.91,5878.99,5949.97,6029.44,5964.19,5849.91,5695.25,5602.4,5576.43,5487.49,5473.52,5497.28,5572.92,5656.75,5678.39,5786.99,5989.01,6204.65,6402.47,6634.62,6982.98,7326.72,7559.91,7657.28,7646.96,7560.96,7701.33,7638.26,7539.04,7387.51,7192.24,6979.66,6760.23,6629.04,6470.58,6242
2020,11,21,6062.07,5925.78,5764.53,5676.98,5603.3,5558.27,5546.17,5510.81,5491.09,5505.72,5505.02,5482.47,5351.37,5294.24,5266.89,5282.56,5238.37,5313.7,5262.73,5178.56,5098.93,5084.66,5084.16,5060.5,5156.36,5195.64,5301.19,5430.84,5543.42,5774.69,5992.95,6275.72,6584.67,6861.28,7199.06,7392.56,7390.42,7441.13,7522.46,7439.09,7338.22,7131.72,6962.89,6823.47,6645.57,6535.16,6409.6,6192.45
2020,11,22,5981.95,5819.94,5679.7,5581.69,5522.57,5450.34,5421.15,5412.94,5376.91,5366.01,5330.74,5293.92,5193.28,5098.86,5013.6,4994.91,4975.34,4982.3,4923.16,4849.41,4799.16,4806.6,4657.6,4593.81,4794.37,5014.71,5176.05,5328.03,5503.45,5733.22,6007.94,6245.03,6661.59,7003.36,7307.34,7337.46,7482.22,7550.76,7661.13,7618.66,7481.6,7273.32,7077.5,6906.31,6721.94,6505.28,6392.22,6123.96
2020,11,23,5884.38,5742.35,5634.92,5556.28,5493.86,5461.24,5420.87,5421.68,5451.15,5478.07,5537.4,5637.99,5715.12,5861.89,6000.91,6066.3,5970.38,5905.66,5782.54,5800.05,5699.22,5728.89,5774.59,5825.96,5986.76,6148.05,6297.86,6326.28,6524.74,6879.63,7096.41,7357.61,7766.11,8083.23,8329.1,8361.66,8358.27,8320.99,8445.64,8310.96,8106.61,7879.94,7638.71,7382.53,7085.63,6880.2,6677.82,6374.62
2020,11,24,6216.41,6072.87,5918.97,5827.92,5773.21,5729.34,5685.14,5680.37,5642.14,5695.43,5762.38,5874.07,5908.44,6135.94,6237.63,6391.58,6307.55,6153.65,6137.94,6150.94,6093.32,6146.26,6227.09,6268.34,6416.3,6539.28,6654.94,6797.04,7056.69,7254.28,7598.1,7909.52,8082.89,8075.06,8116.56,8097.36,8108.55,8071.87,8188.77,8045.97,7899.51,7682.26,7392.39,7245.96,6988.95,6821.64,6639.32,6366.63
2020,11,25,6137.95,5987.87,5870,5777.8,5760.91,5721.06,5720.22,5688.9,5682.32,5736.29,5801.82,5910.06,5995.76,6252.81,6493.73,6766.4,6809.16,6792.84,6722.62,6810.68,6719.06,6595.88,6556.71,6481.8,6594.09,6574.01,6590.07,6613.19,6682.2,6818.01,6938.07,7172.27,7351.52,7365.82,7418.81,7566.37,7630.85,7688.58,7829.19,7725.6,7638.79,7485.1,7264.29,7080.36,6844.16,6640.19,6578.11,6348.73
2020,11,26,6128.12,5957.76,5839.1,5740.55,5728.87,5653.58,5604.35,5622.94,5616.65,5713.87,5771.93,5848.71,5852.46,6004.46,6140.74,6265.97,6354.25,6270.71,6150.25,6109.72,5990.93,5894.7,5944.06,5992.37,6013.74,6127.21,6206.23,6368.23,6555.12,6721.92,6910.99,7226.73,7491.41,7740.89,7940.32,7989.29,8086.18,8066.16,8216.46,8197.52,8104.96,7863.64,7614.02,7377.02,7091.8,6945.33,6742.14,6474.4
2020,11,27,6229.85,6059.23,5919.82,5841.24,5792.13,5725.55,5695.76,5705.95,5695.58,5744.88,5807.09,5918.88,5904.79,6115.96,6244.61,6410.39,6447.5,6436.91,6369.43,6346.78,6198.3,6196.39,6241.64,6281.7,6284.51,6312.33,6301.52,6392.76,6480.23,6614.05,6737.19,6922.44,7239.2,7495.38,7671.95,7779.45,7792.78,7728.98,7790.32,7791.17,7686.63,7509.53,7271.55,7081.92,6935.98,6761.49,6613.42,6361.89
2020,11,28,6123.29,5978.77,5843.11,5730.16,5680.41,5614.44,5565.53,5536.81,5531.82,5552.17,5562.81,5539.65,5453.71,5372.98,5323.07,5354.27,5291.05,5270.03,5183.36,5149.89,5061.82,5073.51,5097.24,5131.1,5229.45,5297.78,5413.6,5557.4,5720.32,5906.98,6121.89,6378.13,6695.66,7002.17,7306.33,7490,7525.47,7548.89,7593.11,7541.78,7440.2,7268.75,7082.28,6908.98,6774.83,6641.96,6520.11,6315.07
2020,11,29,6105.99,5963.98,5885.22,5754.52,5657.59,5607.17,5593.25,5556.18,5537.62,5507.05,5497.77,5453.62,5338.74,5252.42,5135.82,5102.12,4993.8,5005.09,4939.71,4988.62,4992.66,5075.82,5173.91,5274.49,5385.3,5586.73,5806.06,5997.55,6263.17,6501.31,6729.13,6960.35,7290.71,7615.04,7873.87,8069.74,8172.41,8202.99,8266.48,8160.5,7992.36,7793.3,7555.68,7322.37,7069.96,6871.02,6706.5,6467.47
2020,11,30,6255.84,6082.62,5992.18,5878.37,5801.16,5767.1,5718.59,5699.3,5700.1,5766.07,5818.68,5936.95,5994.93,6165.13,6331.25,6489.62,6508.66,6461.99,6445.77,6444.38,6447.4,6448.71,6522.56,6582.83,6739.07,6898.26,6782.02,7064.42,7288.92,7447.88,7563.3,7720.26,8005.97,8115.95,8350.93,8516.69,8499.08,8403.71,8538.29,8403.14,8217.73,8002.05,7740.54,7501.7,7239.62,7007.61,6836.13,6571.96
2020,12,01,6264.8,6128.18,6047.9,5953.29,5942.23,5866.6,5857.49,5862.85,5920.41,5973.54,6130.74,6209.84,6441.69,6599.46,6794.63,6816.61,6784.56,6664.12,6623.75,6620.04,6666.26,6749.61,6799.79,6883.16,6944.81,7033.44,7222.48,7436.11,7661.24,7957.11,8175.95,8492.02,8718.1,8949.46,9028.06,9047.56,8949.38,9033.2,8906.05,8790.91,8530.45,8270.53,8002.14,7699.17,7622.5,7448.28,7064.3,
2020,12,02,6760.21,6557.19,6421.35,6280.39,6213.41,6154.61,6103.1,6087.82,6055.19,6111.86,6150.87,6233.46,6316.34,6564.33,6758.68,6965.12,7013.02,7083.97,7140.87,7270.23,7231.4,7227.79,7302.97,7393.36,7543.59,7613.68,7732.27,7845.53,8029.04,8233.61,8405.53,8613.64,9127.12,9271.76,9375.04,9293.76,9232.89,9127.45,9196.1,9083.48,8875.15,8674.69,8469.16,8228.22,7914.62,7519.96,7301.58,7084.31
2020,12,03,6842.83,6614,6462.59,6337.85,6206.42,6124.06,6118.97,6081.8,6036.29,6106.26,6143.7,6300.39,6433.04,6760.3,6949.33,7097.62,7061.01,7030.66,6967.36,6962.39,6871.83,6832.07,6934.47,6943.12,6914.05,6959.22,6998.28,7066.73,7233.8,7417.19,7611.45,7904.09,8128.14,8398.35,8615.57,8653.93,8656.91,8622.83,8728.46,8675.11,8592.9,8396.17,8095.64,7825.75,7518.62,7307.83,7124.17,6812.07
2020,12,04,6552.27,6377.45,6252.91,6115.34,6075.22,6026.86,6023.94,5964.58,5988.18,6087.07,6137.51,6245.12,6363.98,6622.93,6771.83,6865.21,6860.71,6976.16,6850,6858.35,6818.43,6965.06,7208.33,7397.22,7419.39,7413.45,7439.33,7539.37,7768.69,7894.26,8073.17,8301.65,8648.61,8845.46,9022.8,9063.77,9038.49,8755.21,8816.53,8702.34,8589.6,8365.6,8215.57,8043.4,7697.3,7502.05,7282.33,6990.18
2020,12,05,6707.88,6481.64,6328.37,6234.44,6192.88,6097.05,6034.59,5985.58,5970.43,5997.57,5956.13,5917.4,5867.86,5890.92,5908.48,5974.82,5947.66,6012.96,6052.85,6136.33,6204.85,6277.78,6378.55,6519.42,6588.45,6683.5,6906.94,7155.79,7161.4,7376.01,7656.48,7839.96,7966.21,8247.95,8469.97,8524.57,8453.93,8424.63,8488.15,8387.37,8309.12,8114.59,7839.92,7653.49,7428.59,7233.71,7088.18,6832.2
2020,12,06,6556.66,6428.84,6266.65,6154.27,6057.54,5982.9,5938.54,5905.2,5907.39,5901.81,5865.94,5800.6,5711.12,5668.09,5679.76,5677.65,5665.92,5722.35,5716.88,5829.58,6009.17,6152.59,6177.34,6372.42,6602.73,6850.55,7221.99,7539.13,7750.86,7831.26,7920.13,8154.44,8441.04,8579.58,8844.95,8923.34,8975.46,9074.24,9115.57,9061.4,8935.03,8696.5,8397.58,8137.5,7789,7574.73,7348.56,7040.94
2020,12,07,6821.52,6657.51,6493.73,6369.69,6358.56,6278.95,6242.43,6157.45,6169.65,6230.92,6292.41,6415.69,6536.7,6924.62,7145.6,7378.56,7639.94,7751.73,7708.31,7774.34,7755.71,7897.62,7870.58,7836.29,7990.84,7945.68,8007.4,8256.77,8564.74,8844.17,8762.85,8781.17,8858.22,8680.9,8643.14,8540.9,8563.68,8504.25,8609.68,8453.44,8274.18,8073.45,7851.61,7601.08,7343.61,7147.32,6992.26,6696.46
2020,12,08,6529.29,6376.78,6222.84,6087.43,6028.93,5986.76,5942.13,5938.25,5977.54,6022.14,6059.44,6193.65,6319.34,6614.68,6857.84,7049.08,7225.42,7224.06,7261.19,7242.37,7216.52,7150.88,7115.19,7062.46,7057.08,6952.91,6664.21,6753.75,6889.87,7004.02,7288.28,7497.9,7490.54,7643.24,7861.91,7977.71,8046.77,8095.09,8210.88,8155.74,8090.98,7899.06,7637.56,7375.63,7119.35,6980.11,6810.74,6493.33
2020,12,09,6289.51,6132.47,5979.57,5869.8,5794.67,5772.68,5720.42,5683.05,5703.22,5736.82,5756.78,5864.84,5945.25,6064.57,6205.4,6282.78,6229.6,6218.28,6207.7,6238.48,6246.86,6156.24,6201.2,6203.58,6213.06,6248.69,6228.62,6373.34,6491.54,6605.39,6781.48,6882.76,7162.96,7336.11,7626.58,7720.4,7814.01,7822.78,7962.07,7954.01,7862.8,7669.6,7414.65,7251.31,7008.69,6848.74,6695.62,6460.2
2020,12,10,6144.52,6044.11,5944.14,5838.99,5788.64,5706.21,5696.19,5714.73,5679.95,5750.47,5826.13,5907.52,5926.73,6123.18,6210.41,6357.33,6367.53,6449.93,6414.92,6253.23,6181.85,6078.86,6017.33,6061.2,6104.45,6157.33,6208.36,6296.13,6407.99,6600.82,6781.19,7058.07,7282.88,7524.49,7798.38,7921.54,8030.45,8047.57,8176.13,8123.56,8082.47,7835.77,7623.04,7406.35,7127.47,6973.96,6839.22,6509.66
2020,12,11,6281.99,6124.36,5976.61,5913.54,5880.7,5802.26,5757.23,5714.04,5774.27,5828.12,5857.4,6006.23,6081.06,6217.26,6353.67,6382.22,6646.27,6618.45,6592.64,6772.74,6813.44,6833.89,6850.81,6824.3,6804.78,6799.13,6854.75,6838.31,6757.11,6882.77,7024.77,7130.03,7183.49,7232.73,7375.03,7377.54,7340.49,7297.02,7467.16,7424.5,7381.81,7267.19,7119.32,7018.82,6829.73,6709.58,6562.15,6333.93
2020,12,12,6101.73,5975.06,5802.89,5748.76,5704.18,5647.12,5591.8,5558.13,5574.39,5588.89,5590.88,5632.21,5636.26,5687.48,5733.3,5847.94,5852.08,5906.48,5950.71,6002.13,5998.99,5935.06,5879.31,5741.07,5637.46,5659.27,5567.65,5463.47,5229.45,5211.14,5332.01,5601.19,6006.9,6186.32,6467.02,6722.4,6809.95,6956.44,7104.55,7144.54,7107.54,6972.86,6779.69,6693.8,6540.15,6453.77,6352.26,6119.97
2020,12,13,5903.2,5807.28,5682.28,5579.13,5540.69,5469.58,5452.51,5399.82,5397,5427.08,5456.33,5470.63,5473.51,5496.58,5526.07,5640.36,5611.25,5785.56,5934.71,5984.68,6037.01,6027.53,5993.72,6030.92,6045.44,6098.61,6150.78,6038.26,6055.37,6080.95,6158.04,6223.39,6383.49,6541.84,6783.05,6932.34,7061.71,7124.31,7272.87,7222.48,7142,7021.09,6835.68,6711.54,6513.34,6440,6298.99,6125.76
2020,12,14,5942.76,5804.04,5672.78,5587.7,5558.06,5511.27,5490.79,5517.59,5510.31,5544.64,5660.01,5797.92,5902.42,6194.99,6385.68,6659.77,6829.01,6916.62,6894.11,6829.48,6732.39,6837.82,6856.59,6868.46,6882.5,6689.44,6572.31,6441.28,6632.06,6675.14,6774.85,6842.33,6992.73,7078.24,7327.47,7465.42,7575.86,7616.67,7799.26,7736.44,7650.79,7477.95,7258.35,7090.12,6879.85,6729.14,6560.96,6296.38
